feature,team_score_importance,opp_score_importance
offensive_four_factors_ft_per_fga_by_team_travel_distance,0.00044622214015658217,0.0005353422026409549
defensive_four_factors_efg_pct_by_team_day_of_week,0.00044460730836438786,0.00046234472903693786
travel_distance,0.0004439592494288386,0.00011975006871932225
advanced_ast_pct_by_team_travel_distance,0.0004275686562041659,8.832899846606663e-05
advanced_drtg_by_team_day_of_week,0.00042002351841464455,0.0005029038120666436
advanced_3par_by_team_travel_distance,0.00041631816022897624,0.0005101829585054429
offensive_four_factors_tov_pct_by_team_travel_distance,0.0004110072967105899,2.0877373895502904e-05
advanced_drtg_by_team_travel_distance,0.00040530917468231074,0.0005549698642432708
day_by_team_home_away,0.00038549880035082784,3.355499436380953e-05
defensive_four_factors_tov_pct_by_team_travel_distance,0.00037566624682953606,0.0005208392600850064
advanced_ftr_by_team_travel_distance,0.0003585782413653208,0.0005195402307743843
home_away_by_team_travel_distance,0.00034775271884248635,6.764766391230812e-05
day_of_week_by_team_travel_distance,0.00033156298363685093,0.0001139057430002451
median_score_for,0.0003216940655223737,0.0003639115617640097
advanced_ftr_by_team_day_of_week,0.000307630721487634,0.0017287162312489216
team_day_median_score_by_team_travel_distance,0.0002926178626025136,0.0002242080099310024
median_score_for_by_team_home_away,0.00028991055263364695,0.00011437566455916802
team_vs_opp_median_score_by_team_travel_distance,0.00027519119480190084,5.918570570955496e-06
defensive_four_factors_drb_pct_by_team_travel_distance,0.000274922471300428,0.0003033366779857472
defensive_four_factors_ft_per_fga_by_team_travel_distance,0.000272153290558874,0.0001250511453022776
offensive_four_factors_tov_pct_by_team_home_away,0.00023947738498671377,0.0006790316566591417
advanced_pace_by_team_day_of_week,0.0002225983182513862,0.0021397586816922004
advanced_blk_pct_by_team_day_of_week,0.0002223539887557955,0.00017341385690639404
advanced_ts_pct_by_team_travel_distance,0.00021694787796252323,0.0003545948210472607
advanced_blk_pct_by_team_travel_distance,0.00020302332950829493,0.0005555403498020073
median_score_against_by_team_day_of_week,0.00019675937073718316,0.0002286960315752022
offensive_four_factors_orb_pct_by_team_home_away,0.0001961572298478145,0.0007585378801217723
defensive_four_factors_drb_pct_by_team_day_of_week,0.00019546212323388125,0.0007175468455039553
advanced_ts_pct_by_team_home_away,0.00018778091809789493,1.20846787418276e-05
defensive_four_factors_drb_pct_by_team_home_away,0.00016692137935742663,0.0002838876372113347
day_by_team_travel_distance,0.00016615543500125873,0.00046392689966062527
travel_distance_by_team_day_of_week,0.00016316773449666805,8.285428863129755e-05
team_vs_opp_homeaway_median_score_by_team_travel_distance,0.00015656854471919824,5.0885663616726646e-05
team_home_or_away_median_score,0.00015601092300295962,3.73762829433871e-06
advanced_pace_by_team_home_away,0.00015459282887283102,8.503665962338344e-05
advanced_stl_pct_by_team_travel_distance,0.00013748055788753003,0.00023635011419302876
advanced_trb_pct_by_team_travel_distance,0.00012827158677784922,6.404520577654255e-05
offensive_four_factors_orb_pct_by_team_day_of_week,0.00012180054172671156,0.0008644500133327222
win_loss_by_team_travel_distance,0.00011681176218558441,7.2385362865142565e-06
win_loss_by_team_day_of_week,9.719203545131209e-05,5.523591820138619e-05
median_score_for_by_team_day_of_week,9.196245017756674e-05,2.3467422469014915e-05
advanced_3par_by_team_home_away,8.676771540519487e-05,0.00013745591508953491
advanced_pace_by_team_travel_distance,7.495702386444462e-05,2.048157298480523e-06
advanced_drtg_by_team_home_away,6.616998665191782e-05,2.37292785927027e-06
defensive_four_factors_ft_per_fga_by_team_home_away,5.511949635945386e-05,5.0570741843777175e-05
advanced_ftr_by_team_home_away,5.157814713081035e-05,0.00011574693082258142
advanced_trb_pct_by_team_home_away,4.357765563450929e-05,0.00022509350149988163
offensive_four_factors_ft_per_fga_by_team_home_away,3.902449105007825e-05,0.00014049198162324414
team_day_median_allowed_by_team_travel_distance,3.6240174359623804e-05,9.80745704821645e-06
advanced_blk_pct_by_team_home_away,3.518251189832074e-05,0.00017653963852121363
defensive_four_factors_efg_pct_by_team_home_away,3.3686496598281305e-05,0.00012839028386449282
month_by_team_home_away,3.2674856153146045e-05,1.027505503149248e-05
home_away,3.0724397534673595e-05,5.1589486273742685e-05
month_by_team_travel_distance,2.869810850169038e-05,2.2599345507510055e-05
team_day_median_score_by_team_home_away,0.0,0.0
team_vs_opp_median_score_by_team_home_away,0.0,0.0
day_of_week_by_team_home_away,0.0,0.0
median_score_against_by_team_home_away,0.0,0.0002137954366551194
