feature,team_score_importance,opp_score_importance
offensive_four_factors_ft_per_fga_by_team_home_away,0.0001601633022138285,0.00019475295772633668
travel_distance,0.00015920497217188773,0.0023969962605018933
advanced_ast_pct_by_team_travel_distance,0.0001553107681351258,0.0010518001378684485
advanced_drtg_by_team_day_of_week,0.00014605374179875412,0.0006779073283546257
median_score_for,0.00014249175004262362,0.0006824392737563514
advanced_3par_by_team_travel_distance,0.00012506149199506542,0.000855882345901883
median_score_against_by_team_home_away,0.00012120207186129873,8.44966289365747e-06
median_score_for_by_team_day_of_week,0.00011735036781658212,0.0005500554346540592
advanced_ftr_by_team_travel_distance,0.00011678487421790312,0.0002919498812978983
defensive_four_factors_ft_per_fga_by_team_home_away,0.00010909594266036503,7.925254898375283e-06
month_by_team_day_of_week,9.749706461155446e-05,0.0007348135563120336
