feature,team_score_importance,opp_score_importance
advanced_ortg,0.6839216629781003,0.04060361785472054
team_vs_opp_homeaway_median_score,0.07557511971727798,0.014754080510642786
advanced_ts_pct,0.06760071234701616,0.02602547974855313
day,0.016163128771435442,0.008221353738429714
defensive_four_factors_efg_pct,0.015775058183858652,0.038267447137673896
opponent_fg_pct,0.01213662575297557,0.05063399520141778
defensive_four_factors_tov_pct,0.010809619140519684,0.0383313288179118
advanced_stl_pct,0.010646690952219115,0.0022358729312916418
team_3p_pct,0.008334602809105049,0.00833824510589735
advanced_pace,0.006588421571213456,0.03945879081643612
offensive_four_factors_tov_pct,0.005836134958509698,0.005535574776993961
advanced_trb_pct,0.005157067006747091,0.031029618165789405
offensive_four_factors_orb_pct,0.004961725489495827,0.0026789763911776714
advanced_drtg_by_team_day_of_week,0.00485479587670392,0.0009486854167295261
defensive_four_factors_drb_pct,0.004743642747792371,0.0006267148522090113
offensive_four_factors_ft_per_fga_by_team_day_of_week,0.0037422764781071755,0.00044836051056514357
team_ft_pct,0.0036054889115389585,0.0019943582526372843
defensive_four_factors_efg_pct_by_team_day_of_week,0.003337119985141983,0.0014774824192362093
team_vs_opp_median_score,0.002754614428188186,0.002500736177108793
advanced_drtg,0.002712924166226639,0.5258052733863476
defensive_four_factors_efg_pct_by_team_travel_distance,0.002611571000867488,0.00023634004069581125
median_score_against,0.002252743261996969,0.002641539121076382
defensive_four_factors_ft_per_fga,0.002250598910615228,0.050494198741924456
advanced_trb_pct_by_team_travel_distance,0.0021901192622092993,0.00043879932495740297
advanced_blk_pct,0.002181912456492353,0.0036999395317435257
advanced_ftr,0.002113356558268329,0.009892079353821259
defensive_four_factors_ft_per_fga_by_team_travel_distance,0.0019467864213022262,0.0011108363290283179
defensive_four_factors_drb_pct_by_team_travel_distance,0.0017861616894670974,0.00017801595908184504
defensive_four_factors_tov_pct_by_team_travel_distance,0.0017310267241120066,0.0007926917595436697
team_day_median_allowed_by_team_travel_distance,0.0016413158952945665,9.545876706702042e-05
opponent_3p_pct,0.0012933509899110676,0.0037356926042486664
month,0.001274789363940311,0.0012633885991833107
advanced_ftr_by_team_travel_distance,0.0011555155740332705,0.0011449348329623831
offensive_four_factors_tov_pct_by_team_day_of_week,0.0009987143007720246,0.008950409638461136
opponent_ft_pct,0.0009559068630898427,0.009405878375443353
offensive_four_factors_ft_per_fga_by_team_travel_distance,0.0008833733966678256,0.00017207834915538477
win_loss,0.0008577045686805893,0.0014157767122561725
defensive_four_factors_tov_pct_by_team_home_away,0.0008035766374142062,0.0004231458372247627
advanced_drtg_by_team_home_away,0.0007183238233385735,0.0002679154351030971
advanced_ast_pct,0.0007156690422331632,0.0009711431953872821
advanced_blk_pct_by_team_home_away,0.0006652785658994702,0.0003933904256210487
advanced_3par_by_team_home_away,0.0006611267299932648,0.0008619260961511952
advanced_3par_by_team_day_of_week,0.000650070293222021,0.0004426313569871693
defensive_four_factors_efg_pct_by_team_home_away,0.0006427128100515312,0.0006905461209799099
team_vs_opp_homeaway_median_score_by_team_day_of_week,0.0006390228847725623,0.0019645687937571484
day_by_team_home_away,0.0006279820788348943,0.0006829398348137851
advanced_ftr_by_team_day_of_week,0.000625865808009108,0.00016893127928747532
offensive_four_factors_orb_pct_by_team_day_of_week,0.000625496283815449,0.0024669277057962104
month_by_team_day_of_week,0.0006170983787704615,5.972949423138099e-05
offensive_four_factors_orb_pct_by_team_home_away,0.0005974531979925392,0.0011678622174888453
advanced_3par_by_team_travel_distance,0.0005953470594987626,0.0006388811433481451
day_of_week_by_team_travel_distance,0.0005883714364938048,0.0011923236027082664
travel_distance_by_team_day_of_week,0.000571760105507345,0.0010621982651761277
advanced_ast_pct_by_team_day_of_week,0.0005556619557389499,0.0027349372093999273
team_vs_opp_median_score_by_team_home_away,0.0005531950210734241,9.777690832205762e-05
travel_distance_by_team_home_away,0.0005357077491112683,0.0006656014640468759
day_by_team_day_of_week,0.0005310555065928653,0.0007725469390154542
median_score_for,0.0004932162075150831,0.00024241626388430847
month_by_team_home_away,0.0004824093161934775,0.00038210330423400876
median_score_against_by_team_home_away,0.0004812798953050136,0.0
day_of_week_by_team_home_away,0.0004678083005206688,0.0008818796614806103
team_day_median_score_by_team_travel_distance,0.0004348361084406522,3.8941038597347986e-05
defensive_four_factors_ft_per_fga_by_team_day_of_week,0.000402300786910257,0.0005617373210124963
team_day_median_score,0.0003992861304039457,0.0008916395742571252
month_by_team_travel_distance,0.0003784860263635182,4.0369667231383574e-05
day_by_team_travel_distance,0.00037326369461211705,0.000214823699937228
advanced_ortg_by_team_travel_distance,0.0003617222947030884,0.0001580441043564797
team_home_or_away_median_score,0.00035405686767974793,0.00035961242756022603
team_vs_opp_homeaway_median_score_by_team_travel_distance,0.00034116914670918565,0.00013318273325779557
advanced_ts_pct_by_team_home_away,0.00033391504225644525,8.74291662072532e-06
advanced_ortg_by_team_day_of_week,0.00032392865050860284,0.00045566642488569225
advanced_trb_pct_by_team_day_of_week,0.0003020083379542736,0.0008825273740800416
advanced_blk_pct_by_team_day_of_week,0.0002792346507183946,0.0014744484969500253
defensive_four_factors_ft_per_fga_by_team_home_away,0.00027536466826678235,0.0
offensive_four_factors_orb_pct_by_team_travel_distance,0.0002744876258812291,0.00023461526411102144
team_home_or_away_median_score_by_team_travel_distance,0.00025496453179943163,8.199626027583432e-05
home_away_by_team_day_of_week,0.00024402828331246615,0.001216676082025959
team_home_or_away_median_score_by_team_day_of_week,0.00024368165927838355,0.00027628366821564053
