feature,team_score_importance,opp_score_importance
advanced_ortg,0.7994538966715288,0.009387425453087317
team_vs_opp_homeaway_median_score,0.03583088541581703,0.0007705954045301077
advanced_ts_pct,0.014024246407397113,0.008597488351200356
advanced_3par,0.01126169265131902,0.002026514788547675
team_3p_pct,0.010083801975310652,0.008752098960737276
team_vs_opp_median_score,0.008855633166769772,0.0009391489879287776
opponent_ft_pct,0.008847247515841886,0.013089354402879304
advanced_ast_pct,0.007293238030105875,0.014155636490445845
advanced_pace,0.006305669849398678,0.03696302429067836
offensive_four_factors_orb_pct,0.006155891924740664,0.00945686618712897
advanced_ts_pct_by_team_day_of_week,0.006020629228000617,0.0013063342120902815
advanced_3par_by_team_day_of_week,0.005313644230262938,0.002246399628514372
defensive_four_factors_ft_per_fga,0.004754511384866515,0.01755425830047326
day,0.003571231424118432,0.008807584783090839
defensive_four_factors_drb_pct,0.0034362617635366206,0.0022354694834742306
advanced_drtg,0.00257317230326308,0.7023175766809391
opponent_3p_pct,0.002491936558612691,0.008295129178097408
defensive_four_factors_efg_pct,0.0024731166930737724,0.03617775224811139
advanced_ftr,0.0023898888728383014,0.010650118640510348
advanced_trb_pct,0.0021625785073057366,0.0049377021998839535
month,0.0020669329567805372,0.0010420550782129757
defensive_four_factors_efg_pct_by_team_day_of_week,0.0020639851039631904,0.000855326978782249
advanced_stl_pct,0.002010236324420682,0.01218068955032188
day_by_team_day_of_week,0.0017310958614090465,0.0012422105816459082
opponent_fg_pct,0.0016874428353536267,0.01460151013559041
advanced_stl_pct_by_team_day_of_week,0.0016297724714509452,0.00012812374658002212
advanced_trb_pct_by_team_travel_distance,0.0016163385907698084,0.00036929508265371683
median_score_against,0.0016135618436657819,9.23782197945477e-05
defensive_four_factors_tov_pct_by_team_travel_distance,0.0015183285672969817,0.00016101272265148472
day_of_week,0.0015100966892084922,0.00017164556159966207
team_day_median_allowed,0.0015055057574338,0.0004451076288502383
team_ft_pct,0.001490845418698102,0.001769722808652456
defensive_four_factors_drb_pct_by_team_day_of_week,0.0013902771338140994,0.0003616670078402657
month_by_team_day_of_week,0.0012696110810813137,0.00031934384755874886
defensive_four_factors_ft_per_fga_by_team_travel_distance,0.001223639931821136,0.00018709738056701353
advanced_ast_pct_by_team_day_of_week,0.0012202474153490915,0.00018064968125837167
defensive_four_factors_ft_per_fga_by_team_day_of_week,0.0012181009496974294,0.00023160723088393637
