feature,team_score_importance,opp_score_importance
defensive_four_factors_ft_per_fga_by_team_home_away,0.00010996000388139108,9.762472614384475e-05
advanced_trb_pct_by_team_home_away,9.651980947319225e-05,0.00027746100986046114
advanced_trb_pct_by_team_travel_distance,9.485278526225143e-05,0.00020742688011975364
defensive_four_factors_tov_pct_by_team_day_of_week,8.771923776196197e-05,0.0021502077507305688
advanced_ortg_by_team_home_away,8.625065076412818e-05,0.001243351739774514
defensive_four_factors_tov_pct_by_team_travel_distance,8.565427546261607e-05,0.0002020369126404922
advanced_ast_pct_by_team_home_away,7.960969392808327e-05,0.00015543187153785516
advanced_3par_by_team_home_away,7.914901787468811e-05,0.00015668166336575018
home_away,7.891452971649662e-05,9.611177664404381e-05
advanced_pace_by_team_home_away,7.696222166008066e-05,2.8560696606748848e-05
