feature,team_score_importance,opp_score_importance
advanced_stl_pct_by_team_home_away,0.00011910532421862348,4.020837979404341e-05
advanced_stl_pct_by_team_day_of_week,0.00011434117768679857,0.0003204960063067713
defensive_four_factors_tov_pct_by_team_travel_distance,8.96742393410486e-05,8.659859581990124e-05
advanced_trb_pct_by_team_home_away,8.702526739705597e-05,2.7704028627496252e-05
advanced_blk_pct_by_team_travel_distance,8.240624426210159e-05,0.00015513531661476277
advanced_drtg_by_team_home_away,7.865482457650099e-05,2.5115021042851265e-05
team_vs_opp_median_score_by_team_home_away,7.381137510909041e-05,1.3241335413476784e-05
advanced_stl_pct_by_team_travel_distance,7.049520349345299e-05,0.000184748625062022
median_score_for,6.697505655456015e-05,7.95101985837739e-05
home_away,6.670332765363343e-05,0.0001330010175997438
