feature,team_score_importance,opp_score_importance
advanced_pace_by_team_home_away,0.0002508362682482618,1.7957149078663416e-05
advanced_ts_pct_by_team_day_of_week,0.00023761331747315753,0.0005319744093385764
defensive_four_factors_drb_pct_by_team_day_of_week,0.00021536243156517726,0.00018049568886026646
day_of_week_by_team_travel_distance,0.00020390665885769703,0.00020489248146037117
home_away_by_team_day_of_week,0.00020344035893746242,0.00011470669578529487
offensive_four_factors_ft_per_fga_by_team_day_of_week,0.00019404393137296792,0.00035947836959204804
month_by_team_travel_distance,0.00019016295013770637,5.504467890532433e-05
advanced_drtg_by_team_day_of_week,0.0001901009219135546,6.418711352158069e-05
advanced_trb_pct_by_team_travel_distance,0.00017951787635614767,0.000995204985208806
advanced_ftr_by_team_day_of_week,0.00017321574923997464,0.0005206369700930892
advanced_stl_pct_by_team_travel_distance,0.0001713906090047915,0.0004229850613448982
advanced_blk_pct_by_team_travel_distance,0.00016766826155280507,0.0004450103584131462
defensive_four_factors_ft_per_fga_by_team_day_of_week,0.00016576890078142547,0.0023959502725621343
team_day_median_score_by_team_home_away,0.0001613095711892946,6.831836698707665e-05
home_away_by_team_travel_distance,0.00015441152671268591,0.0004464730131783781
median_score_for_by_team_day_of_week,0.00014427087852399365,0.00016135543530227097
advanced_stl_pct_by_team_day_of_week,0.00014217606979127672,0.0018716171723030242
travel_distance,0.00014180879020550934,0.0006308479795024247
day_by_team_travel_distance,0.00013487997661927552,0.0002767073724828069
