feature,team_score_importance,opp_score_importance
advanced_ftr_by_team_travel_distance,0.0002233302673755582,0.00014250055876185798
median_score_against_by_team_home_away,0.00022260208752129175,9.934075887127589e-05
defensive_four_factors_efg_pct_by_team_home_away,0.00021959958755328942,9.496285266724924e-05
advanced_3par_by_team_home_away,0.00021857073786347666,0.0001192734404396033
team_vs_opp_homeaway_median_score_by_team_day_of_week,0.00020626817558932196,0.007265528224310716
home_away,0.0002028309971552281,1.5066617758606867e-05
day_of_week_by_team_travel_distance,0.00019803517595684276,0.00017741088239702377
team_day_median_score_by_team_travel_distance,0.00019426060598551096,1.2448432343360077e-05
median_score_against,0.00019211282192252695,0.00039596417382386557
offensive_four_factors_orb_pct_by_team_home_away,0.0001909423905487921,5.704275903133052e-05
team_home_or_away_median_score_by_team_travel_distance,0.00018977659234695898,0.00016883926886400463
