feature,team_score_importance,opp_score_importance
advanced_ortg,0.43587197038506587,0.0031573695667502484
advanced_ts_pct,0.16783483321767814,0.0013342853416095772
win_loss,0.06258054076472354,0.0006193186587177801
team_vs_opp_homeaway_median_score,0.03985615616229322,0.0029224319176085873
defensive_four_factors_efg_pct,0.026687536785953307,0.07690836710254513
opponent_fg_pct,0.025943542465717683,0.520782367119025
team_3p_pct,0.022988576509762413,0.004574763481944133
team_vs_opp_median_score,0.022256330662720883,0.0005624685656724925
advanced_drtg,0.01440458233141762,0.18451626240913407
advanced_ftr,0.013675206696563868,0.006463441645199945
opponent_ft_pct,0.012878466423292642,0.014507675687774531
offensive_four_factors_tov_pct,0.012818461050493416,0.009407769024943863
defensive_four_factors_tov_pct,0.011302536061853961,0.00636223275840214
advanced_trb_pct,0.010977527997742572,0.005744366005144655
advanced_pace,0.010951042540247764,0.021576991063938872
opponent_3p_pct,0.008081936771108123,0.0017934606753516361
defensive_four_factors_ft_per_fga,0.006639477359294691,0.019291444577498797
day_by_team_day_of_week,0.00577864369275366,0.0009784608921548628
team_day_median_allowed,0.005313868939495617,0.0005820921842006355
day,0.0047908053326418745,0.006191252941836127
advanced_ortg_by_team_travel_distance,0.004669302572449659,0.0011204974366863954
advanced_3par,0.003778900739858081,0.010585783831760738
advanced_blk_pct,0.0037249394150011455,0.001178372765917333
travel_distance,0.003645778696441206,0.00011430499757106545
offensive_four_factors_orb_pct,0.003594422178377589,0.005632024726186699
advanced_ast_pct,0.00316583640129255,0.015744228597867227
advanced_pace_by_team_travel_distance,0.0025259423296493414,0.0011674985337119233
advanced_stl_pct,0.002180882623208745,0.002783508340334493
advanced_pace_by_team_day_of_week,0.0020681109361607906,0.0030187936566183167
defensive_four_factors_drb_pct,0.001985065631319422,0.005648140025057325
advanced_stl_pct_by_team_day_of_week,0.00195409249681553,0.0003425522642387533
home_away_by_team_travel_distance,0.0018964278410779723,1.0801323162074256e-05
team_day_median_allowed_by_team_travel_distance,0.0018035143578834611,2.2139053585493708e-05
offensive_four_factors_tov_pct_by_team_travel_distance,0.001775875785447937,7.486437655840278e-05
advanced_ftr_by_team_day_of_week,0.001753128228270468,0.0012620027640674678
month,0.0017116677157548589,0.0006323960304226578
team_vs_opp_homeaway_median_score_by_team_travel_distance,0.0016443408213515107,6.0800550528797226e-05
advanced_ftr_by_team_travel_distance,0.0016167013278662464,0.0011054819787350658
defensive_four_factors_efg_pct_by_team_day_of_week,0.0015848476641031049,0.0006874335015027003
offensive_four_factors_ft_per_fga_by_team_day_of_week,0.001511030755107239,0.0007712068573294789
team_vs_opp_median_score_by_team_travel_distance,0.001506872566901855,0.00017192406061632072
advanced_ts_pct_by_team_day_of_week,0.0014489376772206055,0.005811012502821879
team_ft_pct,0.0013680051848675853,0.009238409434023327
team_home_or_away_median_score_by_team_travel_distance,0.0013393837807504335,1.3858568871051087e-05
advanced_3par_by_team_day_of_week,0.0012706964944154554,0.004372344328888257
advanced_drtg_by_team_travel_distance,0.0012583949496515073,0.0005914107890958756
median_score_for,0.0010192209876042984,0.0002694237350670856
travel_distance_by_team_day_of_week,0.001001739458555291,0.0009328434621319833
advanced_ortg_by_team_day_of_week,0.0009997098777634425,0.0007913704737162564
advanced_3par_by_team_travel_distance,0.0009416106138292306,1.9456976396451397e-05
defensive_four_factors_tov_pct_by_team_day_of_week,0.0009152976824709073,0.0011665293234223272
advanced_ast_pct_by_team_travel_distance,0.0008640604309512483,0.0013366453038299215
defensive_four_factors_drb_pct_by_team_day_of_week,0.0008505356267185192,0.002926451284339059
offensive_four_factors_orb_pct_by_team_day_of_week,0.000828279219899366,0.006950054568299869
advanced_blk_pct_by_team_day_of_week,0.0007991903163847932,0.002840978400092726
team_vs_opp_homeaway_median_score_by_team_day_of_week,0.0007507084336184394,0.001902879549932814
month_by_team_day_of_week,0.0007423447235298451,0.00047618266821823293
defensive_four_factors_drb_pct_by_team_home_away,0.0006928112738174068,5.365022946005546e-05
day_by_team_home_away,0.0006915978772142016,0.0019764300897480293
advanced_blk_pct_by_team_travel_distance,0.0006595707297076528,3.9708046272789596e-05
advanced_trb_pct_by_team_home_away,0.0006435947459898214,7.182973243700099e-05
advanced_drtg_by_team_day_of_week,0.0005730707073543228,0.0003311759459273979
median_score_against,0.0005291968595929367,0.0002767784294944372
offensive_four_factors_orb_pct_by_team_travel_distance,0.000527417312110912,0.001833810095822026
offensive_four_factors_ft_per_fga_by_team_travel_distance,0.0005080720354862483,0.0014223102624781115
advanced_trb_pct_by_team_day_of_week,0.000496956401074345,0.0009108425569808595
month_by_team_travel_distance,0.0004573759882179839,3.4937888198757755e-05
home_away,0.0004230181675482897,2.0761502210738965e-05
median_score_against_by_team_day_of_week,0.0004005876487784604,0.00024348865360861662
offensive_four_factors_ft_per_fga_by_team_home_away,0.00038921063856963133,8.827163725681783e-05
team_day_median_score_by_team_travel_distance,0.0003250656105164549,3.661452107050433e-05
defensive_four_factors_ft_per_fga_by_team_day_of_week,0.0002929479775188209,0.002526991249569288
home_away_by_team_day_of_week,0.0002902751990464277,0.00020419836499741445
median_score_for_by_team_home_away,0.0002710542957046877,9.314033347318665e-05
defensive_four_factors_tov_pct_by_team_home_away,0.00026662888342435,0.00010331382116058081
advanced_ftr_by_team_home_away,0.0002525620788972597,0.0001880413424705597
defensive_four_factors_tov_pct_by_team_travel_distance,0.00022233438405890992,6.338387133369068e-05
defensive_four_factors_efg_pct_by_team_travel_distance,0.00021398642723104123,0.0003488190463100306
