Model,Feature,Target,Importance
League,Elizabeth Williams,opp_score,1.7500390341823735e-06
NYL,Jonquel Jones,team_score,2.0503182264747344e-06
DAL,Teaira McCowan,opp_score,2.287980475899939e-06
League,Elizabeth Williams,team_score,3.116265127087228e-06
League,Aliyah Boston,opp_score,4.424944821585992e-06
LVA,A'ja Wilson,team_score,5.195545361722006e-06
League,Cameron Brink,team_score,6.2524848882660896e-06
League,Leonie Fiebich,team_score,7.094718494276729e-06
NYL,Sabrina Ionescu,team_score,8.343214901288684e-06
League,Kiah Stokes,opp_score,8.866259521901944e-06
MIN,Kayla McBride,opp_score,1.0079343309965835e-05
League,Kamilla Cardoso,opp_score,1.0180558948168763e-05
League,Ariel Atkins,opp_score,1.0833185361577066e-05
League,Rickea Jackson,team_score,1.1268109466789867e-05
SEA,Jordan Horston,team_score,1.1547482073372443e-05
League,Angel Reese,team_score,1.1696942412202485e-05
League,Cameron Brink,opp_score,1.2240501867076273e-05
League,Chennedy Carter,opp_score,1.2376452718933596e-05
League,Caitlin Clark,opp_score,1.3010646572790096e-05
LVA,Kelsey Plum,opp_score,1.315814845486726e-05
League,Shatori Walker-Kimbrough,team_score,1.3722169191250577e-05
League,Sabrina Ionescu,opp_score,1.4309595830907387e-05
League,Aari McDonald,team_score,1.5050820493967243e-05
League,Breanna Stewart,opp_score,1.5726910961871317e-05
League,Aliyah Boston,team_score,1.6832218623218447e-05
League,Alanna Smith,opp_score,1.7244557014830395e-05
League,Angel Reese,opp_score,1.7496384996910677e-05
League,Marina Mabrey,opp_score,1.765614117475487e-05
PHO,Kahleah Copper,opp_score,1.859848252470697e-05
League,Kamilla Cardoso,team_score,1.914472540548301e-05
League,Kayla McBride,team_score,1.9732945120210193e-05
League,Monique Billings,opp_score,2.0519527184177268e-05
League,Breanna Stewart,team_score,2.103550056665141e-05
League,Jonquel Jones,opp_score,2.1389924901921603e-05
League,Azura Stevens,team_score,2.143848806127504e-05
League,Bridget Carleton,opp_score,2.1531071641275097e-05
League,Stefanie Dolson,team_score,2.2414747650931667e-05
League,Satou Sabally,team_score,2.3258169893995475e-05
League,Kelsey Plum,team_score,2.3655533477185204e-05
League,Odyssey Sims,team_score,2.4115876647333686e-05
League,Ezi Magbegor,opp_score,2.4361594578784448e-05
League,Alanna Smith,team_score,2.440583255169701e-05
League,Kayla McBride,opp_score,2.4676407581276423e-05
League,Leonie Fiebich,opp_score,2.4701203697438992e-05
League,Chelsea Gray,opp_score,2.5493529564389283e-05
League,Stefanie Dolson,opp_score,2.5667938032022473e-05
League,Chelsea Gray,team_score,2.602153840433983e-05
League,Marina Mabrey,team_score,2.6170354092940528e-05
League,Kelsey Mitchell,team_score,2.8828872046135558e-05
League,Kelsey Mitchell,opp_score,2.914065331987915e-05
League,Chennedy Carter,team_score,2.961109750385033e-05
League,Temi Fagbenle,opp_score,2.9761695331604847e-05
League,Aaliyah Edwards,team_score,3.026072896292199e-05
League,Monique Billings,team_score,3.0481770099077337e-05
League,Satou Sabally,opp_score,3.080029552107114e-05
League,Kiah Stokes,team_score,3.0806495502723456e-05
ATL,Tina Charles,opp_score,3.302039075258114e-05
League,Jackie Young,team_score,3.345215215371403e-05
League,Cheyenne Parker-Tyus,team_score,3.376275601083783e-05
League,Azura Stevens,opp_score,3.377320739278394e-05
League,Naz Hillmon,opp_score,3.4371967108785836e-05
League,NaLyssa Smith,team_score,3.506914175988796e-05
League,NaLyssa Smith,opp_score,3.511303379749734e-05
League,Sabrina Ionescu,team_score,3.6365062813289484e-05
WAS,Stefanie Dolson,team_score,3.6397134626260854e-05
League,Cheyenne Parker-Tyus,opp_score,3.6758510927716946e-05
League,Jonquel Jones,team_score,3.736346392132541e-05
League,A'ja Wilson,team_score,3.74139733529438e-05
League,DeWanna Bonner,team_score,4.014176649310403e-05
League,Alyssa Thomas,opp_score,4.080921169621681e-05
League,Aaliyah Edwards,opp_score,4.174936963771614e-05
League,Aari McDonald,opp_score,4.328241915634836e-05
League,Ezi Magbegor,team_score,4.392537210969691e-05
League,Kahleah Copper,opp_score,4.4127963437202406e-05
League,Bridget Carleton,team_score,4.504284591440231e-05
League,Myisha Hines-Allen,team_score,4.609719551673046e-05
League,Arike Ogunbowale,opp_score,4.630391559176343e-05
League,Tina Charles,opp_score,4.676420373685721e-05
League,Brionna Jones,team_score,4.7550430836129173e-05
League,Ariel Atkins,team_score,4.827889969470279e-05
PHO,Monique Billings,team_score,4.9377482374176944e-05
MIN,Alanna Smith,opp_score,5.0013851007926465e-05
League,Nneka Ogwumike,team_score,5.111527293879423e-05
League,Napheesa Collier,opp_score,5.201745327871693e-05
League,Brittney Griner,team_score,5.230496652832253e-05
League,Skylar Diggins-Smith,team_score,5.406539361963838e-05
CHI,Angel Reese,opp_score,5.4777779938032785e-05
ATL,Tina Charles,team_score,5.556305180046438e-05
League,Teaira McCowan,team_score,5.766610093870117e-05
League,Myisha Hines-Allen,opp_score,5.7885400244171037e-05
League,Diana Taurasi,team_score,5.804290518060729e-05
League,Caitlin Clark,team_score,5.812049821557377e-05
League,Shatori Walker-Kimbrough,opp_score,5.8664767114181055e-05
League,Jordan Horston,opp_score,6.083122604888357e-05
League,Natasha Howard,opp_score,6.115018808230716e-05
League,Kahleah Copper,team_score,6.216058670737551e-05
League,Natasha Howard,team_score,6.245840827933214e-05
League,Jackie Young,opp_score,6.292565005011406e-05
League,Naz Hillmon,team_score,6.647379020882836e-05
League,Allisha Gray,team_score,6.671127945143713e-05
LAS,Odyssey Sims,team_score,6.73126321982839e-05
League,Alysha Clark,team_score,6.77155262096235e-05
League,Dearica Hamby,team_score,6.831542393222804e-05
DAL,Arike Ogunbowale,opp_score,6.889107340044236e-05
League,A'ja Wilson,opp_score,7.280465207711373e-05
League,Sophie Cunningham,team_score,7.416152891038406e-05
League,Temi Fagbenle,team_score,7.465541547751278e-05
League,Teaira McCowan,opp_score,7.808185544209279e-05
League,Jordan Horston,team_score,8.04092747779153e-05
League,Napheesa Collier,team_score,8.196010294500618e-05
NYL,Sabrina Ionescu,opp_score,8.337232549236458e-05
PHO,Diana Taurasi,team_score,8.6568779429352e-05
LVA,Kelsey Plum,team_score,8.769268115062784e-05
League,Allisha Gray,opp_score,8.884962885350244e-05
CHI,Elizabeth Williams,team_score,9.169184181339726e-05
League,Skylar Diggins-Smith,opp_score,9.74548386341697e-05
League,Dearica Hamby,opp_score,9.813809902293925e-05
League,Alysha Clark,opp_score,0.00010309542768679099
LVA,Jackie Young,team_score,0.00010533476615262563
League,Tina Charles,team_score,0.00010552300197886061
League,Brionna Jones,opp_score,0.00010611309026311147
League,Odyssey Sims,opp_score,0.00010751267804353421
League,Rhyne Howard,team_score,0.00011894007933018363
WAS,Stefanie Dolson,opp_score,0.00012080138529469976
LVA,A'ja Wilson,opp_score,0.0001260854638413543
League,Rhyne Howard,opp_score,0.00012925918748609328
League,DeWanna Bonner,opp_score,0.00014827482596357984
League,Rickea Jackson,opp_score,0.0001533190969050699
League,Sophie Cunningham,opp_score,0.0001557224117199534
LVA,Jackie Young,opp_score,0.0001621543167078858
DAL,Natasha Howard,team_score,0.00016549470513611928
League,Arike Ogunbowale,team_score,0.00017433341840007054
SEA,Ezi Magbegor,team_score,0.00018072510026650358
NYL,Breanna Stewart,opp_score,0.00018133136578747414
CON,Marina Mabrey,team_score,0.00019733470887180828
NYL,Breanna Stewart,team_score,0.0001985279597040247
DAL,Natasha Howard,opp_score,0.00020392324856448852
League,Alyssa Thomas,team_score,0.00020498573193767874
SEA,Ezi Magbegor,opp_score,0.0002072223413215795
CON,Marina Mabrey,opp_score,0.00021934703495414255
League,Diana Taurasi,opp_score,0.00022833225590391244
League,Nneka Ogwumike,opp_score,0.00024499573714182037
League,Kelsey Plum,opp_score,0.00025522890825147086
LAS,Azura Stevens,team_score,0.00026178025627152134
WAS,Aaliyah Edwards,opp_score,0.00026573741781754526
League,Brittney Griner,opp_score,0.0002967925640688795
SEA,Jordan Horston,opp_score,0.000318599641147785
WAS,month_by_team_day_of_week,opp_score,0.0003260345503369918
LAS,Aari McDonald,opp_score,0.0003382191482511747
League,month_by_team_day_of_week,opp_score,0.0003425828144534846
CHI,Elizabeth Williams,opp_score,0.00034435795351356796
WAS,Aaliyah Edwards,team_score,0.0003538327603651646
CHI,Chennedy Carter,opp_score,0.000372744639454596
CHI,Kamilla Cardoso,opp_score,0.00038790610705048586
PHO,Rebecca Allen,opp_score,0.00039484747950728884
League,Rebecca Allen,team_score,0.0003975166545747007
League,month_by_team_day_of_week,team_score,0.0004119300011893652
LVA,Chelsea Gray,team_score,0.0004219910102900036
LAS,Aari McDonald,team_score,0.0004262609531001328
IND,month_by_team_day_of_week,opp_score,0.00044398192488308063
SEA,Nneka Ogwumike,opp_score,0.0005123460285041688
LAS,Cameron Brink,team_score,0.0005154610930077101
CHI,Kamilla Cardoso,team_score,0.0005208776487452674
DAL,Monique Billings,opp_score,0.0005353529055072832
MIN,Bridget Carleton,team_score,0.0006049339062314121
League,month,opp_score,0.0006321338527815649
PHO,Brittney Griner,opp_score,0.000636875644606888
NYL,team_ft_pct,opp_score,0.0006544804965097313
MIN,Bridget Carleton,opp_score,0.0006556129664886687
CHI,Marina Mabrey,team_score,0.0006630942209800554
PHO,Monique Billings,opp_score,0.0006725071593621558
LVA,team_day_median_allowed,team_score,0.0006801393106038825
LVA,month_by_team_day_of_week,team_score,0.0006946932304321579
WAS,Myisha Hines-Allen,opp_score,0.0007238316388232176
SEA,Nneka Ogwumike,team_score,0.0007411075415551913
WAS,advanced_blk_pct,team_score,0.0007439571926014406
IND,team_day_median_allowed,opp_score,0.0007561547931668392
League,Rebecca Allen,opp_score,0.0007673136709562308
PHO,month_by_team_day_of_week,opp_score,0.0007679290764177206
CHI,Chennedy Carter,team_score,0.0007828381157706218
ATL,Rhyne Howard,team_score,0.0008191485946980113
LVA,advanced_ftr,opp_score,0.0008328432716394234
League,month,team_score,0.0008370309257454712
DAL,Satou Sabally,opp_score,0.0008379844699756002
MIN,Myisha Hines-Allen,opp_score,0.0008430492147682478
CON,month,opp_score,0.0008609071835222629
CHI,opponent_fg_pct,team_score,0.0009132793315614254
NYL,month,team_score,0.0009541353115353014
LVA,defensive_four_factors_ft_per_fga,opp_score,0.0009636237168246921
PHO,month,opp_score,0.0009816009452105012
LAS,opponent_3p_pct,team_score,0.0010190865959261656
NYL,team_day_median_allowed,team_score,0.0010325355898398332
League,opponent_fg_pct,team_score,0.0010360721508917395
LVA,month,team_score,0.001065987328476828
LAS,advanced_3par,team_score,0.0011247570982986935
LVA,opponent_fg_pct,team_score,0.001127410881420203
NYL,month_by_team_day_of_week,team_score,0.0011347944257255266
IND,defensive_four_factors_ft_per_fga,team_score,0.0011467722955837338
CON,month_by_team_day_of_week,team_score,0.0011801125416828224
LAS,team_day_median_allowed,team_score,0.0011860984120599868
CHI,Angel Reese,team_score,0.0012072000461063666
NYL,advanced_ftr,team_score,0.001216992689267406
League,advanced_ortg,opp_score,0.0012201907196830756
League,advanced_ast_pct,opp_score,0.001240210181054467
CHI,month,team_score,0.0012432492210825638
CHI,defensive_four_factors_tov_pct,opp_score,0.0012584363191941908
League,opponent_ft_pct,team_score,0.0012759293876047988
League,advanced_3par,team_score,0.001299439294085478
League,team_ft_pct,opp_score,0.0013165349993393472
League,day,team_score,0.0013206100476599412
CHI,offensive_four_factors_orb_pct,team_score,0.0013364772115957324
WAS,Myisha Hines-Allen,team_score,0.0013417990291489804
League,offensive_four_factors_orb_pct,team_score,0.0013421900233321993
NYL,advanced_stl_pct,team_score,0.0013533217838515319
LAS,team_vs_opp_median_score,team_score,0.00138430109725341
LAS,opponent_ft_pct,team_score,0.001386087160418307
PHO,Brittney Griner,team_score,0.0013890286731414977
DAL,month_by_team_day_of_week,opp_score,0.0013926129344034352
LAS,advanced_ast_pct,team_score,0.0014031978258482658
LAS,month_by_team_day_of_week,opp_score,0.0014032665124913918
SEA,month_by_team_day_of_week,opp_score,0.0014070422681440279
CHI,Marina Mabrey,opp_score,0.0014222711748095038
League,advanced_trb_pct,opp_score,0.001422821956086325
DAL,Odyssey Sims,team_score,0.0014405371445361161
League,defensive_four_factors_efg_pct,team_score,0.0014539724349898983
League,defensive_four_factors_ft_per_fga,team_score,0.0014557674118787752
MIN,Napheesa Collier,team_score,0.0014693014669269295
LAS,month,team_score,0.0014708237162541784
ATL,defensive_four_factors_drb_pct,opp_score,0.0014859143309280073
League,offensive_four_factors_orb_pct,opp_score,0.0014978343747218954
LAS,month,opp_score,0.0014987386117094824
League,team_ft_pct,team_score,0.001508047534693327
PHO,month,team_score,0.0015122518369679418
League,advanced_blk_pct,team_score,0.001515777527803225
ATL,team_day_median_allowed,team_score,0.0015165965185075327
League,advanced_trb_pct,team_score,0.0015196316473436913
NYL,advanced_pace_by_team_day_of_week,team_score,0.0015310308319891421
ATL,month_by_team_day_of_week,team_score,0.0015376666164590399
CHI,month_by_team_day_of_week,team_score,0.0015570742807883883
League,defensive_four_factors_ft_per_fga,opp_score,0.001590573713188002
DAL,Odyssey Sims,opp_score,0.0015933584688136992
IND,team_day_median_allowed,team_score,0.0015968717223916555
PHO,advanced_3par,team_score,0.0016256858657055563
SEA,team_vs_opp_homeaway_median_score,opp_score,0.001626878935015009
League,advanced_3par,opp_score,0.0016408117360847453
DAL,advanced_ast_pct,team_score,0.0016512224968253902
WAS,defensive_four_factors_efg_pct,team_score,0.0016597777243907404
SEA,advanced_trb_pct,team_score,0.001684410804286589
IND,Temi Fagbenle,opp_score,0.0016915938650012296
ATL,Cheyenne Parker-Tyus,opp_score,0.0016942049430045604
League,advanced_ts_pct,opp_score,0.0017066787054063736
WAS,opponent_fg_pct,team_score,0.001710386708727598
League,offensive_four_factors_tov_pct,team_score,0.0017172615485104808
CON,team_day_median_allowed,opp_score,0.001719540375624516
PHO,Diana Taurasi,opp_score,0.0017277017261905032
League,opponent_3p_pct,opp_score,0.001728531013868426
LAS,month_by_team_day_of_week,team_score,0.0017383888800637226
NYL,offensive_four_factors_tov_pct,opp_score,0.0017447753348148146
League,defensive_four_factors_drb_pct,opp_score,0.0017525954387018058
ATL,team_vs_opp_median_score,team_score,0.0017568707744512028
League,day,opp_score,0.0017665032300612942
LVA,advanced_drtg,team_score,0.0017943356536103197
LVA,advanced_blk_pct,opp_score,0.0018275891524159862
League,advanced_ftr,team_score,0.0018505563760683643
CON,month_by_team_day_of_week,opp_score,0.0018675729442293064
LAS,Odyssey Sims,opp_score,0.0018733355439387819
WAS,defensive_four_factors_drb_pct,opp_score,0.0018737418056165903
MIN,day,team_score,0.0018934567477217248
League,opponent_ft_pct,opp_score,0.0018952245551462224
MIN,defensive_four_factors_tov_pct,team_score,0.0018964551002169038
LAS,Cameron Brink,opp_score,0.0019034355514799114
NYL,team_ft_pct,team_score,0.0019087947322204693
DAL,opponent_fg_pct,team_score,0.0019290201425110958
DAL,Monique Billings,team_score,0.0019381495283873223
League,offensive_four_factors_tov_pct,opp_score,0.001970280210990467
SEA,advanced_ast_pct,team_score,0.001974138985708311
LAS,Azura Stevens,opp_score,0.0019995361655381167
LAS,team_vs_opp_median_score,opp_score,0.0020116170548578685
League,advanced_pace_by_team_day_of_week,team_score,0.0020228075237034774
WAS,defensive_four_factors_tov_pct,team_score,0.0020390043661390484
CHI,team_vs_opp_median_score,team_score,0.0020519422257213914
League,opponent_3p_pct,team_score,0.0020571895418795274
League,team_3p_pct,team_score,0.0020637968955344766
SEA,opponent_fg_pct,team_score,0.002065311575375164
PHO,team_vs_opp_median_score,opp_score,0.0020739010913630803
ATL,Cheyenne Parker-Tyus,team_score,0.0020865979490821886
ATL,team_day_median_allowed,opp_score,0.0021083160750377684
NYL,advanced_3par,opp_score,0.0021119186797824473
DAL,defensive_four_factors_ft_per_fga,opp_score,0.0021263501514307377
WAS,team_ft_pct,opp_score,0.0021275240163702272
WAS,opponent_3p_pct,team_score,0.0021280868023124257
CHI,advanced_pace,opp_score,0.002131919342725769
LAS,team_ft_pct,team_score,0.002134923570010178
LVA,advanced_ast_pct,opp_score,0.0021397852993602093
LVA,defensive_four_factors_drb_pct,opp_score,0.002168291057547246
SEA,month,opp_score,0.0021689277606313836
LVA,team_ft_pct,team_score,0.0021778699109929215
CHI,team_day_median_allowed,team_score,0.002178409279147571
PHO,advanced_pace_by_team_day_of_week,team_score,0.0021850315580224174
SEA,advanced_blk_pct,opp_score,0.0021872407766901107
MIN,Napheesa Collier,opp_score,0.002187552498307813
League,defensive_four_factors_drb_pct,team_score,0.0022131826577189025
DAL,team_day_median_allowed,team_score,0.002260227899773817
ATL,Rhyne Howard,opp_score,0.002283632827463644
CHI,opponent_ft_pct,opp_score,0.002291591436871372
WAS,team_vs_opp_median_score,opp_score,0.002292439337629687
LVA,team_3p_pct,team_score,0.002299138965620102
CON,advanced_stl_pct,team_score,0.00232770779889171
NYL,advanced_blk_pct,team_score,0.002343118778828122
WAS,offensive_four_factors_tov_pct,team_score,0.0023445320976355002
WAS,advanced_3par,opp_score,0.0023621753177718195
MIN,month,opp_score,0.0023695421568465337
MIN,Myisha Hines-Allen,team_score,0.0023724533341859893
NYL,day,opp_score,0.0023872141383087576
LVA,advanced_3par,opp_score,0.0024012956376197104
League,advanced_blk_pct,opp_score,0.002413535882947116
CON,advanced_pace_by_team_day_of_week,opp_score,0.0024188112409074193
NYL,month_by_team_day_of_week,opp_score,0.0024459470927021567
LVA,offensive_four_factors_orb_pct,team_score,0.002449827185886248
LAS,team_day_median_allowed,opp_score,0.0024794525917434793
SEA,advanced_3par,opp_score,0.002492578167312804
LVA,defensive_four_factors_tov_pct,team_score,0.0024950305463796074
LVA,defensive_four_factors_ft_per_fga,team_score,0.0024980546750047353
NYL,opponent_ft_pct,team_score,0.002501902744611742
NYL,advanced_ast_pct,team_score,0.002512552159061088
ATL,advanced_pace_by_team_day_of_week,opp_score,0.0025172045324165703
League,advanced_ftr,opp_score,0.002536480388221263
NYL,Jonquel Jones,opp_score,0.00257677033972336
WAS,team_vs_opp_homeaway_median_score,opp_score,0.002587703271684969
LVA,advanced_pace_by_team_day_of_week,opp_score,0.002587988961960555
CHI,opponent_3p_pct,team_score,0.0026295814068697265
MIN,opponent_fg_pct,team_score,0.002642768935003834
SEA,team_3p_pct,opp_score,0.002668457753770288
MIN,defensive_four_factors_efg_pct,team_score,0.0026847114745629603
DAL,month_by_team_day_of_week,team_score,0.002704195232125276
DAL,offensive_four_factors_tov_pct,opp_score,0.0027260266648938226
NYL,advanced_pace_by_team_day_of_week,opp_score,0.002730040531304109
NYL,defensive_four_factors_tov_pct,team_score,0.002737495257393934
League,team_day_median_allowed,opp_score,0.0027426105346746743
LVA,advanced_stl_pct,team_score,0.002750284481053972
PHO,month_by_team_day_of_week,team_score,0.00275906257296602
WAS,advanced_ftr,team_score,0.0027617844534667856
IND,month_by_team_day_of_week,team_score,0.00276193326534562
CON,team_vs_opp_median_score,opp_score,0.0027658601718139604
SEA,defensive_four_factors_efg_pct,team_score,0.0027905536984495732
PHO,team_ft_pct,team_score,0.002804567886627807
LVA,offensive_four_factors_orb_pct,opp_score,0.0028129678876281784
MIN,team_ft_pct,opp_score,0.0028136822431463443
League,defensive_four_factors_tov_pct,team_score,0.0028223718477108353
ATL,team_vs_opp_median_score,opp_score,0.0028240387934181186
LVA,opponent_fg_pct,opp_score,0.0028439271399778587
MIN,month_by_team_day_of_week,team_score,0.0028652980688422714
LAS,defensive_four_factors_ft_per_fga,team_score,0.0028844936012008228
PHO,advanced_stl_pct,opp_score,0.00288845997459647
League,advanced_ast_pct,team_score,0.0028965507936631013
MIN,advanced_trb_pct,opp_score,0.002908410956540086
SEA,offensive_four_factors_orb_pct,opp_score,0.0029183909997763575
CHI,advanced_ortg,opp_score,0.002964693080893056
ATL,month_by_team_day_of_week,opp_score,0.0029814146939408513
PHO,advanced_stl_pct,team_score,0.0029828020249087045
WAS,advanced_blk_pct,opp_score,0.0029866857211176124
DAL,defensive_four_factors_tov_pct,team_score,0.003005679560258132
CHI,team_day_median_allowed,opp_score,0.003017676703162651
LAS,advanced_blk_pct,team_score,0.0030243380261295583
CHI,advanced_pace_by_team_day_of_week,team_score,0.0030356862275800122
League,team_day_median_allowed,team_score,0.003048475476557404
League,team_3p_pct,opp_score,0.003060414345405658
ATL,defensive_four_factors_tov_pct,team_score,0.0030876559388796953
CHI,advanced_ftr,opp_score,0.0031555502085236485
CON,month,team_score,0.0031632564823298893
DAL,opponent_ft_pct,team_score,0.003183390170596266
IND,advanced_pace_by_team_day_of_week,team_score,0.0031981280281240705
LVA,advanced_ts_pct,opp_score,0.0032333045248989457
CHI,month_by_team_day_of_week,opp_score,0.003279088820081469
LAS,team_ft_pct,opp_score,0.003319215334572332
WAS,advanced_drtg,team_score,0.003322979158335012
LVA,advanced_pace,team_score,0.0033360912655788205
WAS,offensive_four_factors_orb_pct,team_score,0.003384499025603326
CHI,defensive_four_factors_efg_pct,team_score,0.0034037377965723693
SEA,team_day_median_allowed,opp_score,0.003434653934091392
IND,offensive_four_factors_orb_pct,team_score,0.003438138473997783
NYL,offensive_four_factors_orb_pct,team_score,0.0034503090306732785
League,defensive_four_factors_tov_pct,opp_score,0.003453429937483071
NYL,team_3p_pct,opp_score,0.0034736976191503902
PHO,advanced_ftr,opp_score,0.003481092000043502
League,team_vs_opp_median_score,opp_score,0.003492248894372376
LVA,offensive_four_factors_tov_pct,opp_score,0.003531054790315135
MIN,month_by_team_day_of_week,opp_score,0.0035395545296983215
ATL,team_3p_pct,opp_score,0.003549690810053632
DAL,Satou Sabally,team_score,0.003572815447736283
MIN,team_3p_pct,opp_score,0.003585817999740694
NYL,team_day_median_allowed,opp_score,0.00358945028119162
CON,advanced_drtg,team_score,0.0036313673036079065
PHO,advanced_blk_pct,opp_score,0.0036385286353702298
LAS,advanced_pace_by_team_day_of_week,opp_score,0.0036448982531861536
ATL,advanced_pace_by_team_day_of_week,team_score,0.00364635239381136
WAS,month,opp_score,0.003650977514314839
PHO,opponent_3p_pct,opp_score,0.003668286924201534
LVA,day,opp_score,0.003692414768875393
NYL,defensive_four_factors_ft_per_fga,team_score,0.0036938943663429374
DAL,advanced_pace,team_score,0.0036944087212291378
League,advanced_drtg,team_score,0.003702265619834576
CHI,team_vs_opp_homeaway_median_score,opp_score,0.0037032754490132188
ATL,advanced_ortg,opp_score,0.003705210699047316
CHI,month,opp_score,0.003727694141930389
CON,opponent_fg_pct,team_score,0.0037290544496824986
MIN,Kayla McBride,team_score,0.003746673573400608
DAL,advanced_ftr,team_score,0.0037472428433595138
PHO,team_vs_opp_homeaway_median_score,opp_score,0.003758366277584691
WAS,team_day_median_allowed,opp_score,0.003767827069924921
NYL,team_vs_opp_median_score,opp_score,0.003775905803514787
SEA,month_by_team_day_of_week,team_score,0.0037764461721721855
NYL,defensive_four_factors_drb_pct,team_score,0.0037801887854860233
ATL,month,team_score,0.0037965978783461446
LAS,advanced_pace_by_team_day_of_week,team_score,0.0038113419590597277
League,advanced_pace_by_team_day_of_week,opp_score,0.0038159633393983544
MIN,opponent_ft_pct,team_score,0.003838345311554264
CON,opponent_ft_pct,team_score,0.003844098951232283
LVA,opponent_3p_pct,opp_score,0.0038546694445899775
IND,offensive_four_factors_orb_pct,opp_score,0.0038615986587916696
ATL,defensive_four_factors_drb_pct,team_score,0.00386918774173427
CON,team_vs_opp_homeaway_median_score,opp_score,0.003898953554633948
CON,defensive_four_factors_efg_pct,team_score,0.003901893374878042
CON,advanced_ftr,team_score,0.003902405408138986
DAL,advanced_blk_pct,team_score,0.003943345968053445
CON,team_day_median_allowed,team_score,0.0039505651678396125
LVA,advanced_ast_pct,team_score,0.003966737313457882
CON,advanced_3par,opp_score,0.00397287809687428
LVA,team_vs_opp_median_score,opp_score,0.003975444368934289
LVA,advanced_3par,team_score,0.003982718583340988
LVA,defensive_four_factors_efg_pct,team_score,0.003988102226481433
PHO,day,team_score,0.004005893189440751
LVA,advanced_trb_pct,opp_score,0.004016509507225212
WAS,day,team_score,0.004029166660045239
LVA,team_day_median_allowed,opp_score,0.004042866615553899
PHO,advanced_ast_pct,team_score,0.004053735656953671
CHI,team_ft_pct,team_score,0.004054311023412087
DAL,month,team_score,0.004056107812002008
LAS,offensive_four_factors_orb_pct,team_score,0.00407509995227618
IND,advanced_pace_by_team_day_of_week,opp_score,0.004106041835299565
League,defensive_four_factors_efg_pct,opp_score,0.00411109208707886
NYL,advanced_trb_pct,opp_score,0.0041906121635061164
IND,opponent_ft_pct,opp_score,0.004207442758472879
ATL,advanced_ts_pct,opp_score,0.004214122257529225
CHI,offensive_four_factors_tov_pct,opp_score,0.004221727509833606
IND,advanced_blk_pct,team_score,0.004246357769866691
NYL,opponent_ft_pct,opp_score,0.004283509410987905
PHO,defensive_four_factors_drb_pct,team_score,0.004300121850703173
SEA,advanced_ts_pct,opp_score,0.004325529269885199
DAL,day,team_score,0.004326886097038017
CHI,defensive_four_factors_drb_pct,opp_score,0.004334302354022274
DAL,defensive_four_factors_drb_pct,team_score,0.004341854450562631
PHO,team_3p_pct,opp_score,0.004344723197869641
DAL,advanced_pace_by_team_day_of_week,team_score,0.004347131019992218
IND,defensive_four_factors_tov_pct,team_score,0.00434840827517636
ATL,team_vs_opp_homeaway_median_score,opp_score,0.004389627191491785
PHO,defensive_four_factors_drb_pct,opp_score,0.004443329422023222
DAL,advanced_pace_by_team_day_of_week,opp_score,0.004457409690433831
DAL,month,opp_score,0.004480816402564318
CHI,day,team_score,0.004485962779956623
LVA,advanced_ftr,team_score,0.004490631774518553
ATL,opponent_ft_pct,opp_score,0.00454316687049258
LVA,advanced_stl_pct,opp_score,0.004574480445175368
NYL,offensive_four_factors_tov_pct,team_score,0.004581171433419707
DAL,team_ft_pct,opp_score,0.004589934651303605
LVA,day,team_score,0.0046008916451427025
DAL,team_3p_pct,team_score,0.00463490108117189
WAS,defensive_four_factors_drb_pct,team_score,0.004649664370706472
WAS,month,team_score,0.004663845441977529
MIN,advanced_ts_pct,opp_score,0.0046795195352481965
WAS,advanced_pace_by_team_day_of_week,team_score,0.004690685914417087
LVA,team_ft_pct,opp_score,0.004727443352032975
DAL,advanced_stl_pct,opp_score,0.004764866981878917
LVA,advanced_ortg,opp_score,0.004792919673628412
IND,advanced_ftr,opp_score,0.0048229443855811035
IND,advanced_ast_pct,opp_score,0.004870435701293007
LVA,offensive_four_factors_tov_pct,team_score,0.004889980084230881
IND,Temi Fagbenle,team_score,0.004940215071032013
PHO,day,opp_score,0.004946955004447967
CON,team_3p_pct,opp_score,0.004970355477811476
LVA,defensive_four_factors_drb_pct,team_score,0.004999704215544548
DAL,advanced_stl_pct,team_score,0.005026230848904031
ATL,opponent_3p_pct,opp_score,0.005037608069114332
IND,team_ft_pct,opp_score,0.005047997156905676
CHI,advanced_stl_pct,opp_score,0.005077571387748178
PHO,advanced_ts_pct,opp_score,0.005100169037382923
ATL,advanced_pace,team_score,0.00513823947190224
MIN,advanced_pace_by_team_day_of_week,team_score,0.005147121224530514
MIN,offensive_four_factors_orb_pct,opp_score,0.005221579118064725
WAS,month_by_team_day_of_week,team_score,0.005245244079545273
MIN,opponent_3p_pct,team_score,0.005256130227754947
IND,team_vs_opp_median_score,opp_score,0.005291258761428022
ATL,team_3p_pct,team_score,0.005301334023015336
SEA,defensive_four_factors_ft_per_fga,team_score,0.005331276052029152
CHI,advanced_blk_pct,team_score,0.005362199309382078
SEA,opponent_ft_pct,team_score,0.0053704797448486915
IND,team_ft_pct,team_score,0.005370826051047632
PHO,advanced_trb_pct,opp_score,0.005394906191600197
NYL,day,team_score,0.005413973910393239
SEA,advanced_drtg,team_score,0.005422094615093937
CHI,offensive_four_factors_tov_pct,team_score,0.005422630695211787
