feature,team_score_importance,opp_score_importance
team_home_or_away_median_score_by_team_day_of_week,0.0012863756633684764,0.0002639496951679438
defensive_four_factors_tov_pct_by_team_day_of_week,0.0012757439923638055,0.0011156189806433585
advanced_ftr_by_team_day_of_week,0.001259048671646687,0.0016704537249165765
home_away_by_team_travel_distance,0.0012325076605522714,2.8567475478130324e-05
advanced_drtg_by_team_travel_distance,0.0011910935208448382,0.00034588221988166674
travel_distance,0.0010742051128944609,0.0001867496689070251
defensive_four_factors_tov_pct_by_team_travel_distance,0.0010056780561956424,0.0002045676450261458
advanced_ts_pct_by_team_day_of_week,0.000989262609003333,0.0012329949604591255
advanced_stl_pct_by_team_day_of_week,0.0009529018993141348,0.004159868603543093
advanced_ortg_by_team_travel_distance,0.0009436645441470518,0.0002554592508764522
opponent_ft_pct,0.0009195569829254998,0.014758854567498848
defensive_four_factors_drb_pct_by_team_day_of_week,0.0008832913589106528,0.0026806893450584163
advanced_trb_pct_by_team_day_of_week,0.0008394883239740476,0.004710464783571199
team_vs_opp_median_score_by_team_day_of_week,0.0008333536277485717,0.002006183188046264
advanced_ftr,0.0008230013983581813,0.01442735034605919
month_by_team_day_of_week,0.0007781154836071465,0.0007271162574727402
advanced_ts_pct_by_team_travel_distance,0.0007589699820853496,0.0007706539219602935
offensive_four_factors_orb_pct_by_team_travel_distance,0.0007192574706758596,0.0013492537241319108
advanced_ortg_by_team_day_of_week,0.0006717917399363354,0.0004813341817642224
offensive_four_factors_tov_pct_by_team_day_of_week,0.0006660818434453833,0.0008636528508418828
month_by_team_travel_distance,0.0006240413992931976,0.00022045600998333494
advanced_stl_pct_by_team_travel_distance,0.000581839938419281,4.087494142366586e-05
defensive_four_factors_ft_per_fga_by_team_day_of_week,0.0005796113722445174,0.0029316892104674255
team_vs_opp_homeaway_median_score_by_team_day_of_week,0.0005574144466799511,0.0008098223615957711
team_day_median_allowed,0.0005437293018272175,0.003302317104317552
offensive_four_factors_ft_per_fga_by_team_day_of_week,0.0005266027657059848,0.005115977697201331
advanced_ftr_by_team_home_away,0.0004357669556172691,4.0089245526083936e-05
advanced_trb_pct_by_team_travel_distance,0.00042066902044369045,0.0017989470373503155
advanced_blk_pct_by_team_travel_distance,0.00038075675734493877,0.0001331882179366026
advanced_ast_pct_by_team_home_away,0.00037542720354761356,0.00010208331472393598
offensive_four_factors_orb_pct_by_team_day_of_week,0.0003423926129640299,0.002002023962602531
advanced_ts_pct_by_team_home_away,0.0003271147880641943,0.00026160142471035226
offensive_four_factors_orb_pct_by_team_home_away,0.000297297256481296,7.832807721759111e-05
advanced_drtg_by_team_home_away,0.00029342080461086656,0.00010526346212209876
advanced_ftr_by_team_travel_distance,0.0002863795418202674,0.00018536468727327083
defensive_four_factors_efg_pct_by_team_home_away,0.0002722173368258856,3.793724522936662e-05
defensive_four_factors_drb_pct_by_team_home_away,0.0002594659547525944,3.1288520249851116e-05
offensive_four_factors_ft_per_fga_by_team_home_away,0.0002464439863486489,6.972017331953841e-05
home_away,0.00022173307185987065,1.4273840350152837e-05
median_score_for,0.0002208514243722717,0.0013849731357118958
median_score_against_by_team_day_of_week,0.00021753226811633728,6.467747267676969e-05
advanced_3par_by_team_home_away,0.00020176614440949007,4.29449912907909e-05
advanced_trb_pct_by_team_home_away,0.00019756885606475512,1.6633918639375713e-06
defensive_four_factors_ft_per_fga_by_team_travel_distance,0.00019681084581119586,0.00021869582559380977
team_vs_opp_median_score_by_team_travel_distance,0.00017765951630683484,4.710900908158352e-05
median_score_for_by_team_day_of_week,0.00015955404707098953,0.002468792404201142
median_score_for_by_team_home_away,0.00015088787891152518,7.965623356691276e-06
defensive_four_factors_tov_pct_by_team_home_away,0.00014934006623722898,0.00016411853826022078
median_score_against_by_team_home_away,0.00014462715489900365,4.410482191468685e-05
team_vs_opp_median_score_by_team_home_away,0.00012921221966886133,1.571163344937852e-05
advanced_3par_by_team_travel_distance,0.0001226816982263967,4.723657824295997e-05
team_home_or_away_median_score,0.00011467504360239742,9.195565144591126e-05
team_vs_opp_homeaway_median_score_by_team_travel_distance,0.00011423419645613747,0.0002360730943098994
